InspectionDateAndId,less_than_sensitivity_count,mean_velocity,median_velocity,std_velocity,max_velocity,mean_acceleration,median_acceleration,std_acceleration,max_acceleration,mean_jerk,median_jerk,std_jerk,max_jerk,saccade_count,saccade_rate,saccade_distance,fixation_time,fixation_to_saccade_ratio,saccade_mean_amplitude,saccade_median_amplitude,saccade_std_amplitude,saccade_max_amplitude,saccade_mean_duration,saccade_median_duration,saccade_std_duration,saccade_mean_peak_velocity,saccade_median_peak_velocity,saccade_std_peak_velocity,saccade_mean_curvature_index,saccade_median_curvature_index,saccade_std_curvature_index,main_sequence_ratio_mean,main_sequence_ratio_std,diagonal_saccade_ratio,microsaccade_count,microsaccade_frequency,microsaccade_mean_amplitude,microsaccade_std_amplitude,microsaccade_mean_duration,microsaccade_std_duration,microsaccade_mean_peak_velocity,diagonal_microsaccade_ratio,swj_count,swj_frequency,swj_mean_amplitude,swj_std_amplitude,swj_mean_duration,swj_std_duration,fixation_count,fixation_mean_duration,fixation_std_duration,fixation_mean_dispersion_x,fixation_mean_dispersion_y,fixation_mean_bcea,fixation_max_bcea,direction_changes_45,direction_changes_90,direction_changes_135,direction_change_freq_45,direction_change_freq_90,direction_change_freq_135,angular_noise,pursuit_count,pursuit_mean_duration,pursuit_std_duration,pursuit_total_time,pursuit_time_ratio,pursuit_interruption_count,pursuit_interruption_rate,max_absolute_acceleration,velocity_complexity,fast_saccade_ratio,exploration_x_range,exploration_y_range,exploration_area,mean_distance_from_center,std_distance_from_center,center_to_periphery_transitions,exploration_entropy,low_freq_power,mid_freq_power,high_freq_power,high_to_low_freq_ratio,total_power,manhattan_distance_sum,manhattan_distance_mean,euclidean_distance_sum,euclidean_distance_mean
20241015140417_282,2.0,12.07164822593438,0.0,18.203241667367035,119.34044130564007,-4.633906958578312,0.0,797.8828828467415,3068.533562333124,432.42765975248005,0.0,63784.38898600403,226138.95864307435,154,4.885011895321174,165.2122721243784,28336.0,8.88554405769834,5.47768825532846,5.401028743528866,3.3458474383972003,11.547646704710186,102.36,119.0,38.65320685273086,67.77784084761598,63.69410546158293,25.35695410463197,0.9590078368649364,1.0140810007547607,0.29202307305041664,13.607217822131624,7.934303908002294,0.2,93,2.950039651070579,0.3957798456107156,0.29244504798749266,53.31182795698925,19.04831350005054,25.673145360931073,0.21505376344086022,10,0.3172085646312451,0.8038834844408772,0.2941556894928077,58.9,15.814234094637655,34,802.1176470588235,712.8248594688718,0.23423750409737074,0.3137652053093498,0.5071776355358293,2.3331947238217268,610,450,256,19.34972244250595,14.274385408406028,8.120539254559873,0.9615481788126293,0,0,0,0.0,0.0,0,0,3270.6060194661027,1.5079334094792223,0.029675638371290544,38.145070000000004,37.97202,1448.4453609414002,17.393754631156273,5.866450588407864,2,4.350333998507529,148724.61869850068,76173.72095497086,152320.19403869164,1.0241760602357302,377218.53369216324,31229.311927407005,21.537456501660003,25250.322132207082,17.41401526359109
20241015140755_284,2.0,17.34176060243512,14.478761774857723,23.473020099334136,151.45777693882224,-24.978912533705824,0.0,1054.3976352555885,6720.742110396948,922.5504394170439,0.0,79585.35887410709,557836.6544600186,271,6.372272385252069,396.30827397523615,35935.0,5.450477779463067,5.518156764424335,3.458455387770674,5.007366718395254,19.04803535960297,118.07317073170732,72.0,88.72439932897785,86.18258073342264,84.1470831828612,30.206010425070545,2.3026399061864895,1.022887001126417,3.269191271491958,37.896948098456534,53.48144092300336,0.2682926829268293,101,2.374905944319037,0.45694398524341107,0.3074559014188808,69.94059405940594,36.75711604363315,28.199862971148477,0.36633663366336633,22,0.5173062452972159,0.9591792679288254,0.8702554249283386,58.45454545454545,19.078134253945542,40,765.525,886.0517757868329,0.31441839889611023,0.425965924444184,0.7816766675853859,2.2367445745275805,850,576,348,19.986832204665163,13.544018058690746,8.182844243792326,1.0216478591947067,0,0,0,0.0,0.0,0,0,7572.888846941111,1.3535546152123716,0.06023355869698832,37.42794,43.94681,1644.8385678713998,17.70287767462533,5.047452242905856,1,4.636857971372078,231018.6206148912,125215.50602914076,233805.31367869026,1.0120626339832774,590039.4403227223,37169.09055617,22.831136705264125,29158.424718065355,17.910580293651936
20241015140847_285,5.0,24.55483709369417,20.74708601742735,37.54634487069277,443.3189119974134,-20.745369225917486,0.0,1666.740813291357,14676.595190145765,1751.934661890022,0.0,161522.68956085926,1117722.9052361473,946,24.83591493830402,1168.0522750172752,21202.0,1.2554476551397444,4.843938269270521,1.9682936636843595,8.317065046850496,48.83842005465583,70.87577639751552,51.0,52.56935764804095,85.15312430121423,67.32762530723814,66.60499144131357,1.5556271560033508,1.1175117201595173,1.3476671039152734,38.596648636185826,33.93432605624144,0.42857142857142855,239,6.2746127592543965,0.47660464980659595,0.2955604549559345,53.78661087866109,45.92380979499717,32.39342103003282,0.24686192468619247,39,1.023890784982935,0.6865014835083432,0.21608210195624877,42.02564102564103,14.317798103682147,166,51.83132530120482,1747.752297103561,0.2444337504839535,0.3430079867388288,,,1996,1289,715,52.40220530322919,33.84090312417957,18.771331058020476,0.9705271338968697,0,0,0,0.0,0.0,0,0,14676.595190145765,1.5290814077660853,0.0889132821075741,40.07012,54.20352,2171.9415508224,16.750342710268004,5.430233224186669,4,4.5969811101675155,867595.8111230163,558863.7414245998,1525464.4914236737,1.7582663169490318,2951924.04397129,82351.86881918,22.593105300186558,66448.8623484328,18.230140561984307
20241015140854_286,2.0,19.905773618651445,0.0,27.080832067251855,171.95234754527675,-35.436154210479735,0.0,1783.5795370610224,6203.931334111461,2113.3406236524124,0.0,179157.6028743786,805800.4499457823,612,19.029850746268654,513.7265526051532,21840.000000000004,2.116279069767442,1.9702148310688528,0.9281847725009221,2.773787990694139,15.08081831769179,56.01587301587302,49.0,29.589783770803777,61.86164373196298,53.743644365688986,27.006822235929196,1.5524716075840381,1.2449903603876358,1.2941281673626006,39.748207071406725,35.22525373863596,0.3888888888888889,101,3.1405472636815923,0.48170576979468854,0.39114696182571385,51.92079207920792,27.784775077464346,47.24000634259382,0.39603960396039606,57,1.7723880597014927,0.6253262744455595,0.15040878162635643,39.3859649122807,12.168054791225984,77,168.46753246753246,103.45995955718145,0.13695556247790128,0.08235124058192599,,,753,545,333,23.414179104477615,16.946517412935325,10.3544776119403,0.9591139673377171,0,0,0,0.0,0.0,0,0,8673.125079722235,1.3604511226771652,0.0670908039329092,37.971329999999995,40.392030000000005,1533.7391004999,17.472202399200807,5.620455599497472,2,4.734219385127066,244623.88158531018,162726.6245666503,398862.7726206209,1.6305144454243377,806213.2787725814,37910.353954139995,21.913499395456643,30246.306960066664,17.483414427784197
20241015141123_287,6.0,25.680118404190008,22.571103562949425,34.52937945036287,287.08053487585056,-43.475452863293825,0.0,1735.6756944578988,12927.297975015681,2246.219077505286,0.0,172392.2999604936,1151821.4328372963,1014,26.392503904216554,1128.347639028764,20733.0,1.172216882456041,4.276740363775174,1.7583280492979458,6.033778126659451,35.463884865270806,71.48901098901099,50.0,50.696656478931004,85.64370491022211,66.38346174139339,53.24211118517159,1.5878075848951978,1.0607782755916064,1.0625713345050478,39.9218586282854,31.623458721234975,0.4065934065934066,233,6.064549713690786,0.48625915776641504,0.3265622112835765,56.21888412017167,38.080885053792194,36.18356467348671,0.3605150214592275,33,0.8589276418532015,0.9473711432895321,0.5295226611121683,41.84848484848485,11.354137444044584,173,24.31791907514451,2501.367114655516,0.24210664147756508,0.255537393658363,,,1944,1313,624,50.59864653826132,34.17490890161374,16.241540864133263,1.025347353091683,0,0,0,0.0,0.0,0,0,14896.77250661015,1.3445958039168933,0.10717347813661046,40.48433,46.6826,1889.913783658,15.741182060743098,5.8284693766133255,33,5.115847690063686,725324.0355558863,455379.7253503337,1472084.609740505,2.029554430265507,2652788.370646725,70619.6267815029,20.177036223286542,58204.29359139846,16.62979816897099
20241015141239_288,2.0,13.518208859796587,0.0,20.186627464458503,139.31330172424302,-6.256194859563863,0.0,1021.4849550895315,5085.973401161078,116.1374967504595,0.0,86083.25495926931,376684.5187394798,259,8.18998229193018,245.71467186716114,26481.999999999996,5.150136133800078,4.433380066141973,3.7866258577288834,3.8973552502966315,14.320721416445066,85.88571428571429,61.0,55.053102379726546,62.48547454102345,62.975462433833954,23.23075888848639,1.003597807415805,1.016311872424866,0.5276254420741173,17.8590979027046,11.950764214173415,0.3142857142857143,51,1.6126992157854794,0.48513230079747,0.35560833279847387,51.92156862745098,20.351656614417724,31.213363425149087,0.29411764705882354,47,1.4862130027826967,0.626558782261982,0.25004774009868097,50.5531914893617,17.637977052237215,67,339.97014925373134,316.22247836823817,0.25865059588780664,0.23013698150616171,,,546,383,205,17.265368074879838,12.111054895016444,6.482418416392614,0.8106234001865941,0,0,0,0.0,0.0,0,0,6829.798465255197,1.4932915798108373,0.04271186440677966,40.71755,38.093599999999995,1551.07806268,17.560492766354812,5.8545426253249095,2,4.479810704059757,153908.44090549627,87595.7555864595,204498.74596356408,1.3287039018810642,446002.94245551986,32149.54824006,21.78153674800813,25926.76298178101,17.56555757573239
20241015141324_289,1.0,22.613776514578984,0.0,36.35965861705068,372.2503469798369,-28.15122093011493,0.0,1912.3009876947676,9816.030761771006,1748.3707289798008,0.0,184164.3956444357,707414.097105044,641,19.01512904182735,647.0024611952998,22048.0,1.890584805350712,2.7008613055257698,0.8827282738481504,4.5457908643034655,30.982884541299878,61.92857142857143,42.5,48.586247739332116,69.35404209286902,52.19881656995279,49.07284458955036,1.3912184672695096,1.1989099741880047,1.2010101843915968,34.157351047630875,28.804697562820603,0.34285714285714286,90,2.6698309107089884,0.4646986311856976,0.3738114672741928,46.75555555555555,17.96002419641473,47.692732822053124,0.36666666666666664,63,1.8688816374962918,0.6530133436476048,0.15891533060970608,41.82539682539682,32.82640230568366,69,153.40579710144928,94.76367536821355,0.06229332510590411,0.05806101646950353,,,710,502,288,21.061999406704242,14.891723524176802,8.543458914268763,0.9318267116156703,0,0,0,0.0,0.0,0,0,11315.019832840699,1.6078543357678359,0.08472553699284009,39.32864,42.418459999999996,1668.2603426944,17.056181521417795,5.881327137036544,4,4.548036107894245,398050.87726449035,207122.26052684756,383792.67628373316,0.9641799533799718,988965.814075071,35256.84948148,21.0237623622421,28669.61815404491,17.095777074564644
20241015141528_290,1.0,21.413593111760456,19.7584209632738,28.406717180576962,309.3838114000868,-45.30810973279621,0.0,1454.4438060012112,7623.760040609742,3261.5222157575067,0.0,144316.57090592635,719733.8649737621,448,12.724019426851088,439.8486139285469,27274.0,3.4371770636420913,5.052776987780267,3.0851944506020494,6.101911081186438,37.3980299953153,90.41071428571429,60.0,74.25770205019484,82.71896077903013,71.31776511697984,52.487031725762485,1.2400409656973577,1.0367283280813409,0.7093993245142505,28.45467617897026,23.138922056827738,0.3392857142857143,133,3.777443267346417,0.49347706623212756,0.28682949090242454,46.015037593984964,19.734319924773782,31.340475140471884,0.41353383458646614,24,0.6816438978670226,0.9161794580249071,0.8860537319147259,61.625,61.6730711764327,93,237.1290322580645,190.51284639361978,0.2439203662637166,0.24409753698200234,,,874,587,327,24.823198613990737,16.67187366866426,9.287398108438182,0.9404963555135488,0,0,0,0.0,0.0,0,0,8466.70842727269,1.3265740612665253,0.07709373266777593,53.010090000000005,40.5894,2151.647747046,17.358733574202347,5.533765221643294,4,4.562082663610637,318391.1117990514,153797.73355043895,336180.90379322215,1.055874022027972,808369.7491427124,38545.46078345,21.366663405460088,31361.05379595809,17.384176161839296
20241015141723_291,1.0,11.508097182794845,0.0,20.42513475990298,148.60438206023798,-21.64125840166685,0.0,875.9411768902057,4857.019080015917,1197.267279100334,0.0,67313.7778401812,436243.44454419694,165,4.981884057971014,186.8566600975032,29581.999999999996,8.361221028829847,5.977075728956649,3.6862741536893617,5.0153218154214505,15.144467929169876,97.5909090909091,94.5,58.115605079178245,75.49141876203298,66.29007923242067,38.03363330684651,1.1365086405736564,1.0156678314463239,0.49811492738070484,20.130715858390033,14.563118812564767,0.22727272727272727,52,1.570048309178744,0.4856986922093433,0.3538240923196497,58.15384615384615,36.35634777681387,29.032973575322384,0.3269230769230769,20,0.6038647342995169,0.8075229187209676,0.4153373605413533,68.85,26.891030102991596,60,466.85,419.1236820239741,0.2702428169922047,0.2607139458825463,,,486,302,163,14.673913043478262,9.118357487922706,4.921497584541063,0.7641794554069701,0,0,0,0.0,0.0,0,0,5524.542504140987,1.7748489985329228,0.03294289897510981,38.951269999999994,38.277029999999996,1490.9389303280996,17.349440837087286,5.999243929352057,2,4.424782655824624,176282.30385807948,70878.54057022458,151357.03555472376,0.8586059533041817,398517.8799830278,29445.14920974,21.539977476035112,23703.491682937645,17.339789087737852
20241015141910_292,1.0,16.43273058058346,13.328984817943715,20.93907909868073,174.25889734699874,-17.28312446161858,0.0,1250.4442131344606,5177.263124595084,1342.395932425943,0.0,128439.75023460908,570349.2625544833,292,9.82701756747661,234.36301095717474,24901.000000000004,5.173696239351756,3.4078466460355354,1.5617572650642504,4.235922105495673,16.88007862088642,68.48837209302326,48.0,50.68616255048418,64.65592341210309,50.97807623135647,35.29508361594353,1.3723658428035106,1.0454071909583722,0.9282596138116157,35.20367175744448,30.7078605644033,0.4883720930232558,106,3.567341993673016,0.4507958734648374,0.30133015899155446,48.68867924528302,20.560707721992255,29.846042492379738,0.36792452830188677,18,0.6057750555293802,0.7986367540726472,0.5254670147366793,66.83333333333333,60.715410820574306,70,301.4142857142857,229.46574552064834,0.24073602355388632,0.2142243029208709,,,731,533,344,24.60119808844316,17.937672477619977,11.577034394561487,1.0003957756646218,0,0,0,0.0,0.0,0,0,5634.7693369689705,1.2742300493517411,0.0440251572327044,39.475179999999995,41.62863,1643.2976624033997,17.30970029200447,5.807270285166255,2,4.216272312738019,176116.77920723194,78044.58873468084,256407.553558367,1.4558950868426854,510568.9215002798,34043.309015546954,21.39742867099117,27543.04190608425,17.311779953541325
20241015141929_293,2.0,13.925311309181657,0.0,21.354640051229094,204.7313539972946,-32.80183161522592,0.0,1243.7601502928155,9027.053447186421,2084.3675235689097,0.0,121427.34072648344,573159.8547950026,290,9.324159218056717,228.4019795832064,26360.0,5.558835934204977,3.280113315455782,1.4099458595279468,3.6840468843579464,14.11505627114672,63.743589743589745,36.0,36.51674568357467,66.95538066362688,54.09091188472163,39.264373175733255,1.2068352711164618,1.03602924807396,0.7930905688973123,32.94544851790772,32.68683946241064,0.3333333333333333,99,3.1830750434055686,0.38982534738201485,0.2830041869609595,46.55555555555556,21.251843519426412,32.977322808653206,0.3838383838383838,18,0.5787409169828307,0.61071213966798,0.1057105357072987,43.333333333333336,19.0,95,234.54736842105262,171.9705463411228,0.18197338445999353,0.17917134699144174,,,712,508,289,22.892418493987524,16.33335476818211,9.292006944891003,0.9345322678417877,0,0,0,0.0,0.0,0,0,9027.053447186421,1.5335125784332668,0.02986857825567503,39.40871,38.219179999999994,1506.1685810577997,17.068732504125613,5.858311407011254,2,4.4201347646461855,201283.96738052118,106392.2901381549,270428.3383587268,1.3435165347644917,578104.5958774029,35252.905564550005,21.046510784805974,28619.263327118206,17.086127359473554
20241015142319_295,5.0,14.167802438177267,0.0,24.568617492388768,176.98861382535708,-42.44934294604034,0.0,1455.219190705182,5840.092679444348,3378.0861135475116,0.0,141600.6774985495,712543.5108109193,346,10.329899985072398,293.53646822437076,27654.000000000004,4.734463276836159,2.506213760233011,0.8119798285776171,3.41198380673988,14.377076810939224,56.083333333333336,37.0,33.03649076736544,62.63346033950026,47.0421545798334,33.62122657925041,1.0379949050824613,1.0445623090490876,0.8404629625706085,26.520902875301797,27.16176614405118,0.2833333333333333,67,2.00029855202269,0.37300397269268853,0.38026267032428857,42.43283582089552,13.930771137860004,41.15070035028328,0.2537313432835821,56,1.671891327063741,0.5943440712363764,0.17390461070212834,47.25,46.45514349501955,74,270.0,216.01438891012842,0.19632565948668382,0.15638806969138014,,,539,360,204,16.091954022988507,10.747872816838335,6.090461262875056,0.7921640379406871,0,0,0,0.0,0.0,0,0,7745.314620145282,1.7341163246450237,0.05088195386702849,37.73728,38.708470000000005,1460.7523707616,17.04697295533123,5.967583662248723,2,4.349360526919179,203057.45738292992,108869.34449682044,224907.04039265116,1.1076029577604571,536833.8422724016,31079.361338926,21.070753450119323,25164.365141352053,17.060586536509867
20241015142815_299,8.0,16.595018591223777,0.0,24.662322462431387,190.4120589544569,-28.921142661075486,0.0,1673.7106421052576,4988.940349129633,1935.141092917308,0.0,172205.79947993997,625564.0975784556,497,16.455863850076152,407.63638090121236,21599.000000000004,2.5106358247123097,2.051479971222339,0.7412047642183635,3.121312518104991,13.763702297063121,61.54022988505747,39.0,44.24248870535771,58.434114067208895,49.32808658586125,27.475641421302353,1.180490574008659,1.0616129188704557,1.1635932888954925,26.351412042918763,27.8089292601782,0.20689655172413793,77,2.54950003311039,0.44494395733220643,0.396154105658817,47.883116883116884,26.889854228219793,44.520964003157054,0.24675324675324675,46,1.523077941858155,0.6146142110875283,0.12620948461746764,43.630434782608695,36.440755191699836,74,166.16216216216216,101.9141168678151,0.06718415878224145,0.05930689365090451,,,666,436,209,22.051519766902853,14.436130057612077,6.920071518442487,0.8953387066849455,0,0,0,0.0,0.0,0,0,5958.621903625995,1.486128040584057,0.04472843450479233,38.25935,40.190529999999995,1537.6635539554998,17.371482229342664,5.507545874954464,2,4.163745426842597,194853.7908567321,113411.19708824987,324637.07506949024,1.6660547051311019,632902.0630144721,33684.454269609996,21.509868626826307,27195.334965925023,17.366114282199888
20241015142929_300,2.0,12.423998861626098,0.0,19.55439431969225,123.00950251717771,-7.862677976645251,0.0,929.1131846236074,4673.81412783427,514.4491213268179,0.0,77470.24891057664,296511.3878005793,204,6.529671595928558,206.22500680998456,27122.999999999996,6.584850691915513,5.274607436164737,5.073592122355041,3.24847250285223,13.116034131501165,96.57142857142857,100.5,42.15484091115631,70.51949134784034,64.98677061072797,22.15359318428651,0.9874541802321988,1.0299835265561965,0.30677421587333437,14.858465778087865,8.210283754228897,0.25,58,1.8564752576659624,0.4237081667953485,0.36294796506918336,50.46551724137931,14.366166571978786,29.23252637878097,0.29310344827586204,11,0.3520901350745791,0.7110167767185196,0.29405311602220613,51.18181818181818,12.043996481221232,61,414.4918032786885,403.7920103688677,0.20532263732581515,0.2641003060406669,,,527,339,165,16.868318289482108,10.850777799116573,5.281352026118686,0.7674730206419912,0,0,0,0.0,0.0,0,0,5199.732526662585,1.5739211293788624,0.03259361997226075,38.753519999999995,38.54063,1493.5850755175998,17.50456095350316,5.729214873210888,2,4.381356575316732,137643.854746076,79260.68288372381,179282.27732910932,1.302508402280999,396186.81495890906,31335.138801889996,21.715272904982672,25261.999809683366,17.506583374693946
